,event,selector,timestamp,page_url_current,actualUser,device_info,component
6882,Click,,2020-07-05 16:02:00,,32,10,Rubrica
6883,Click,,2022-08-07 23:16:00,,33,5,Education
6884,Click,,2023-09-19 03:55:00,,34,8,Prezzi
6885,Click,,2023-11-23 16:35:00,,35,6,Previsionimeteo
6886,Click,,2020-01-23 06:21:00,,36,6,Magazzino
6887,Click,,2023-08-01 08:09:00,,37,9,Quaderno
6888,Click,,2021-10-06 22:08:00,,38,5,Rubrica
6889,Click,,2021-07-14 19:01:00,,39,7,Education
6890,Click,,2021-12-09 20:55:00,,40,6,Prezzi
6891,Click,,2022-05-06 09:46:00,,41,7,Previsionimeteo
6892,Click,,2022-05-01 06:33:00,,42,5,Magazzino
6893,Click,,2023-06-26 14:52:00,,43,10,Quaderno
6894,Click,,2021-05-15 04:45:00,,44,8,Rubrica
6895,Click,,2021-04-02 21:39:00,,45,8,Education
6896,Click,,2022-09-10 04:58:00,,46,5,Prezzi
6897,Click,,2021-08-19 08:40:00,,47,7,Previsionimeteo
6898,Click,,2023-03-02 09:13:00,,48,6,Magazzino
6899,Click,,2023-08-05 12:40:00,,49,9,Quaderno
6900,Click,,2023-09-16 17:49:00,,0,10,Magazzino
6901,Click,,2020-08-18 22:29:00,,1,5,Quaderno
6902,Click,,2021-11-18 06:24:00,,2,5,Rubrica
6903,Click,,2020-02-01 23:51:00,,3,5,Education
6904,Click,,2023-10-08 12:08:00,,4,8,Prezzi
6905,Click,,2023-02-26 07:15:00,,5,5,Previsionimeteo
6906,Click,,2023-10-19 22:01:00,,6,5,Magazzino
6907,Click,,2023-04-03 07:24:00,,7,5,Quaderno
6908,Click,,2021-07-08 20:14:00,,8,6,Rubrica
6909,Click,,2020-04-16 02:58:00,,9,9,Education
6910,Click,,2020-11-20 06:00:00,,10,5,Prezzi
6911,Click,,2021-09-06 21:33:00,,11,7,Previsionimeteo
6912,Click,,2021-03-18 06:27:00,,12,8,Magazzino
6913,Click,,2021-08-12 13:53:00,,13,5,Quaderno
6914,Click,,2022-07-10 17:16:00,,14,5,Rubrica
6915,Click,,2020-04-20 06:56:00,,15,9,Education
6916,Click,,2021-11-21 02:16:00,,16,6,Prezzi
6917,Click,,2020-01-27 21:43:00,,17,9,Previsionimeteo
6918,Click,,2021-12-12 00:54:00,,18,8,Magazzino
6919,Click,,2022-12-17 05:56:00,,19,9,Quaderno
6920,Click,,2023-03-24 10:00:00,,20,8,Rubrica
6921,Click,,2021-03-16 18:17:00,,21,6,Education
6922,Click,,2023-07-27 20:34:00,,22,7,Prezzi
6923,Click,,2021-10-06 12:32:00,,23,8,Previsionimeteo
6924,Click,,2023-08-01 17:38:00,,24,6,Magazzino
6925,Click,,2020-02-27 11:34:00,,25,8,Quaderno
6926,Click,,2023-08-11 13:16:00,,26,7,Rubrica
6927,Click,,2022-10-16 13:54:00,,27,6,Education
6928,Click,,2021-03-05 16:58:00,,28,7,Prezzi
6929,Click,,2022-11-14 02:23:00,,29,6,Previsionimeteo
6930,Click,,2022-08-08 13:18:00,,30,6,Magazzino
6931,Click,,2022-04-02 20:18:00,,31,6,Quaderno
6932,Click,,2023-05-15 03:45:00,,32,10,Rubrica
6933,Click,,2022-03-01 08:44:00,,33,5,Education
6934,Click,,2023-01-14 17:29:00,,34,8,Prezzi
6935,Click,,2020-08-04 21:05:00,,35,6,Previsionimeteo
6936,Click,,2021-08-01 23:32:00,,36,6,Magazzino
6937,Click,,2021-03-12 10:58:00,,37,9,Quaderno
6938,Click,,2020-05-21 19:26:00,,38,5,Rubrica
6939,Click,,2022-06-01 18:50:00,,39,7,Education
6940,Click,,2022-03-18 23:20:00,,40,6,Prezzi
6941,Click,,2020-06-14 23:30:00,,41,7,Previsionimeteo
6942,Click,,2021-10-22 00:22:00,,42,5,Magazzino
6943,Click,,2020-09-22 03:06:00,,43,10,Quaderno
6944,Click,,2020-05-26 22:48:00,,44,8,Rubrica
6945,Click,,2023-08-19 00:25:00,,45,8,Education
6946,Click,,2020-04-19 04:33:00,,46,5,Prezzi
6947,Click,,2020-09-12 02:44:00,,47,7,Previsionimeteo
6948,Click,,2023-02-02 12:14:00,,48,6,Magazzino
6949,Click,,2021-07-24 10:49:00,,49,9,Quaderno
6950,Click,,2022-09-23 18:28:00,,0,10,Magazzino
6951,Click,,2021-04-25 01:34:00,,1,5,Quaderno
6952,Click,,2021-07-25 23:35:00,,2,5,Rubrica
6953,Click,,2021-08-23 11:52:00,,3,5,Education
6954,Click,,2023-12-21 02:29:00,,4,8,Prezzi
6955,Click,,2022-01-01 16:48:00,,5,5,Previsionimeteo
6956,Click,,2022-03-01 19:23:00,,6,5,Magazzino
6957,Click,,2022-08-21 05:49:00,,7,5,Quaderno
6958,Click,,2021-01-01 06:14:00,,8,6,Rubrica
6959,Click,,2023-06-14 22:38:00,,9,9,Education
6960,Click,,2023-06-20 06:41:00,,10,5,Prezzi
6961,Click,,2020-02-09 07:59:00,,11,7,Previsionimeteo
6962,Click,,2022-04-17 05:19:00,,12,8,Magazzino
6963,Click,,2021-04-03 18:17:00,,13,5,Quaderno
6964,Click,,2023-01-19 20:33:00,,14,5,Rubrica
6965,Click,,2021-08-26 07:42:00,,15,9,Education
6966,Click,,2022-02-25 22:18:00,,16,6,Prezzi
6967,Click,,2020-03-14 03:35:00,,17,9,Previsionimeteo
6968,Click,,2023-06-27 11:19:00,,18,8,Magazzino
6969,Click,,2021-07-24 08:11:00,,19,9,Quaderno
6970,Click,,2021-04-16 06:56:00,,20,8,Rubrica
6971,Click,,2023-06-05 01:57:00,,21,6,Education
6972,Click,,2021-02-27 13:38:00,,22,7,Prezzi
6973,Click,,2020-07-07 12:38:00,,23,8,Previsionimeteo
6974,Click,,2022-11-04 01:24:00,,24,6,Magazzino
6975,Click,,2023-04-21 22:59:00,,25,8,Quaderno
6976,Click,,2020-06-04 14:27:00,,26,7,Rubrica
6977,Click,,2021-07-15 02:57:00,,27,6,Education
6978,Click,,2020-10-13 04:22:00,,28,7,Prezzi
6979,Click,,2021-01-18 22:09:00,,29,6,Previsionimeteo
6980,Click,,2021-07-23 16:43:00,,30,6,Magazzino
6981,Click,,2022-09-03 22:01:00,,31,6,Quaderno
6982,Click,,2020-03-22 14:28:00,,32,10,Rubrica
6983,Click,,2020-07-23 02:26:00,,33,5,Education
6984,Click,,2022-07-10 23:14:00,,34,8,Prezzi
6985,Click,,2023-03-01 04:11:00,,35,6,Previsionimeteo
6986,Click,,2022-02-13 01:54:00,,36,6,Magazzino
6987,Click,,2023-07-25 23:09:00,,37,9,Quaderno
6988,Click,,2022-08-01 04:47:00,,38,5,Rubrica
6989,Click,,2020-11-03 15:47:00,,39,7,Education
6990,Click,,2021-06-16 13:42:00,,40,6,Prezzi
6991,Click,,2022-05-24 02:02:00,,41,7,Previsionimeteo
6992,Click,,2021-06-13 16:59:00,,42,5,Magazzino
6993,Click,,2023-05-13 12:01:00,,43,10,Quaderno
6994,Click,,2021-10-11 22:22:00,,44,8,Rubrica
6995,Click,,2020-05-20 15:21:00,,45,8,Education
6996,Click,,2020-01-14 11:01:00,,46,5,Prezzi
6997,Click,,2021-07-23 00:21:00,,47,7,Previsionimeteo
6998,Click,,2021-02-01 12:28:00,,48,6,Magazzino
6999,Click,,2023-08-11 15:40:00,,49,9,Quaderno
7000,Click,,2023-01-21 16:07:00,,0,10,Magazzino
7001,Click,,2022-09-04 09:52:00,,1,5,Quaderno
7002,Click,,2023-04-26 09:18:00,,2,5,Rubrica
7003,Click,,2021-01-20 22:13:00,,3,5,Education
7004,Click,,2022-05-07 13:08:00,,4,8,Prezzi
7005,Click,,2020-05-24 10:39:00,,5,5,Previsionimeteo
7006,Click,,2022-02-19 01:10:00,,6,5,Magazzino
7007,Click,,2021-01-27 22:23:00,,7,5,Quaderno
7008,Click,,2022-01-18 18:12:00,,8,6,Rubrica
7009,Click,,2023-02-06 14:38:00,,9,9,Education
7010,Click,,2023-07-07 23:45:00,,10,5,Prezzi
7011,Click,,2023-01-20 01:46:00,,11,7,Previsionimeteo
7012,Click,,2022-11-20 23:47:00,,12,8,Magazzino
7013,Click,,2023-04-18 05:08:00,,13,5,Quaderno
7014,Click,,2023-05-26 06:16:00,,14,5,Rubrica
7015,Click,,2023-04-21 23:18:00,,15,9,Education
7016,Click,,2022-12-13 02:12:00,,16,6,Prezzi
7017,Click,,2020-04-20 18:40:00,,17,9,Previsionimeteo
7018,Click,,2021-11-26 01:15:00,,18,8,Magazzino
7019,Click,,2022-01-09 12:14:00,,19,9,Quaderno
7020,Click,,2021-03-26 20:09:00,,20,8,Rubrica
7021,Click,,2022-04-07 12:15:00,,21,6,Education
7022,Click,,2023-11-11 16:48:00,,22,7,Prezzi
7023,Click,,2021-03-11 21:19:00,,23,8,Previsionimeteo
7024,Click,,2022-06-10 11:54:00,,24,6,Magazzino
7025,Click,,2023-12-18 10:14:00,,25,8,Quaderno
7026,Click,,2020-09-27 14:50:00,,26,7,Rubrica
7027,Click,,2020-03-17 08:11:00,,27,6,Education
7028,Click,,2021-04-13 02:51:00,,28,7,Prezzi
7029,Click,,2020-08-12 13:33:00,,29,6,Previsionimeteo
7030,Click,,2021-08-19 01:58:00,,30,6,Magazzino
7031,Click,,2020-04-12 13:06:00,,31,6,Quaderno
7032,Click,,2023-07-21 14:24:00,,32,10,Rubrica
7033,Click,,2023-08-15 00:17:00,,33,5,Education
7034,Click,,2022-03-16 17:49:00,,34,8,Prezzi
7035,Click,,2022-10-17 19:34:00,,35,6,Previsionimeteo
7036,Click,,2021-02-04 19:54:00,,36,6,Magazzino
7037,Click,,2023-04-23 19:01:00,,37,9,Quaderno
7038,Click,,2021-09-26 19:31:00,,38,5,Rubrica
7039,Click,,2021-09-07 11:32:00,,39,7,Education
7040,Click,,2023-03-05 17:47:00,,40,6,Prezzi
7041,Click,,2020-04-20 08:35:00,,41,7,Previsionimeteo
7042,Click,,2021-01-08 08:48:00,,42,5,Magazzino
7043,Click,,2021-04-21 02:58:00,,43,10,Quaderno
7044,Click,,2023-09-21 01:57:00,,44,8,Rubrica
7045,Click,,2021-07-12 16:30:00,,45,8,Education
7046,Click,,2021-05-24 13:39:00,,46,5,Prezzi
7047,Click,,2023-09-22 10:12:00,,47,7,Previsionimeteo
7048,Click,,2023-01-06 04:02:00,,48,6,Magazzino
7049,Click,,2020-05-03 17:37:00,,49,9,Quaderno
7050,Click,,2020-07-21 00:15:00,,0,10,Magazzino
7051,Click,,2023-02-06 13:14:00,,1,5,Quaderno
7052,Click,,2021-07-23 00:01:00,,2,5,Rubrica
7053,Click,,2023-05-12 01:59:00,,3,5,Education
7054,Click,,2023-03-01 22:09:00,,4,8,Prezzi
7055,Click,,2022-06-14 22:03:00,,5,5,Previsionimeteo
7056,Click,,2022-04-02 14:35:00,,6,5,Magazzino
7057,Click,,2022-06-05 15:54:00,,7,5,Quaderno
7058,Click,,2021-03-13 21:09:00,,8,6,Rubrica
7059,Click,,2023-03-05 17:19:00,,9,9,Education
7060,Click,,2022-02-14 03:15:00,,10,5,Prezzi
7061,Click,,2021-07-07 07:42:00,,11,7,Previsionimeteo
7062,Click,,2021-02-20 17:21:00,,12,8,Magazzino
7063,Click,,2021-12-18 00:48:00,,13,5,Quaderno
7064,Click,,2022-07-09 20:27:00,,14,5,Rubrica
7065,Click,,2023-04-17 02:06:00,,15,9,Education
7066,Click,,2023-12-15 19:47:00,,16,6,Prezzi
7067,Click,,2020-07-18 06:17:00,,17,9,Previsionimeteo
7068,Click,,2022-10-19 19:22:00,,18,8,Magazzino
7069,Click,,2021-09-04 07:52:00,,19,9,Quaderno
7070,Click,,2020-12-01 01:07:00,,20,8,Rubrica
7071,Click,,2020-03-09 10:36:00,,21,6,Education
7072,Click,,2021-03-18 04:41:00,,22,7,Prezzi
7073,Click,,2022-05-26 14:27:00,,23,8,Previsionimeteo
7074,Click,,2020-06-11 22:44:00,,24,6,Magazzino
7075,Click,,2020-09-03 01:07:00,,25,8,Quaderno
7076,Click,,2020-11-13 01:19:00,,26,7,Rubrica
7077,Click,,2023-05-18 05:35:00,,27,6,Education
7078,Click,,2020-12-18 17:02:00,,28,7,Prezzi
7079,Click,,2021-02-15 05:32:00,,29,6,Previsionimeteo
7080,Click,,2022-08-19 09:39:00,,30,6,Magazzino
7081,Click,,2021-07-16 07:16:00,,31,6,Quaderno
7082,Click,,2020-04-07 15:03:00,,32,10,Rubrica
7083,Click,,2021-02-11 08:40:00,,33,5,Education
7084,Click,,2021-04-15 00:49:00,,34,8,Prezzi
7085,Click,,2021-03-20 13:39:00,,35,6,Previsionimeteo
7086,Click,,2023-06-15 16:33:00,,36,6,Magazzino
7087,Click,,2021-01-24 10:30:00,,37,9,Quaderno
7088,Click,,2022-05-06 23:45:00,,38,5,Rubrica
7089,Click,,2021-07-17 09:19:00,,39,7,Education
7090,Click,,2023-02-19 02:39:00,,40,6,Prezzi
7091,Click,,2022-09-07 02:39:00,,41,7,Previsionimeteo
7092,Click,,2022-01-15 10:36:00,,42,5,Magazzino
7093,Click,,2022-09-20 05:28:00,,43,10,Quaderno
7094,Click,,2023-03-09 21:05:00,,44,8,Rubrica
7095,Click,,2023-11-21 01:50:00,,45,8,Education
7096,Click,,2022-08-01 23:08:00,,46,5,Prezzi
7097,Click,,2020-05-18 18:59:00,,47,7,Previsionimeteo
7098,Click,,2023-03-21 13:10:00,,48,6,Magazzino
7099,Click,,2021-09-12 13:45:00,,49,9,Quaderno
7100,Click,,2022-04-20 05:42:00,,0,10,Magazzino
7101,Click,,2022-06-08 07:38:00,,1,5,Quaderno
7102,Click,,2021-04-19 19:14:00,,2,5,Rubrica
7103,Click,,2020-01-15 02:46:00,,3,5,Education
7104,Click,,2020-08-01 10:35:00,,4,8,Prezzi
7105,Click,,2020-09-17 16:34:00,,5,5,Previsionimeteo
7106,Click,,2021-06-02 05:12:00,,6,5,Magazzino
7107,Click,,2020-03-07 08:10:00,,7,5,Quaderno
7108,Click,,2023-12-02 11:12:00,,8,6,Rubrica
7109,Click,,2020-02-22 06:25:00,,9,9,Education
7110,Click,,2023-01-15 08:09:00,,10,5,Prezzi
7111,Click,,2020-01-12 20:02:00,,11,7,Previsionimeteo
7112,Click,,2023-05-09 18:26:00,,12,8,Magazzino
7113,Click,,2023-11-15 14:57:00,,13,5,Quaderno
7114,Click,,2021-09-12 11:17:00,,14,5,Rubrica
7115,Click,,2020-12-08 08:00:00,,15,9,Education
7116,Click,,2022-12-02 10:57:00,,16,6,Prezzi
7117,Click,,2022-09-12 16:32:00,,17,9,Previsionimeteo
7118,Click,,2022-04-24 11:51:00,,18,8,Magazzino
7119,Click,,2020-02-18 21:02:00,,19,9,Quaderno
7120,Click,,2021-03-25 14:59:00,,20,8,Rubrica
7121,Click,,2020-03-22 17:23:00,,21,6,Education
7122,Click,,2022-12-25 11:23:00,,22,7,Prezzi
7123,Click,,2021-10-27 07:49:00,,23,8,Previsionimeteo
7124,Click,,2021-06-19 07:58:00,,24,6,Magazzino
7125,Click,,2021-05-18 18:39:00,,25,8,Quaderno
7126,Click,,2023-01-20 16:37:00,,26,7,Rubrica
7127,Click,,2021-08-21 03:14:00,,27,6,Education
7128,Click,,2020-05-11 16:02:00,,28,7,Prezzi
7129,Click,,2021-03-15 18:54:00,,29,6,Previsionimeteo
7130,Click,,2021-02-19 02:06:00,,30,6,Magazzino
7131,Click,,2021-12-16 08:13:00,,31,6,Quaderno
7132,Click,,2021-11-08 19:43:00,,32,10,Rubrica
7133,Click,,2022-11-19 11:02:00,,33,5,Education
7134,Click,,2020-03-14 11:33:00,,34,8,Prezzi
7135,Click,,2020-02-02 18:15:00,,35,6,Previsionimeteo
7136,Click,,2020-10-19 07:46:00,,36,6,Magazzino
7137,Click,,2023-04-16 22:28:00,,37,9,Quaderno
7138,Click,,2021-09-26 19:37:00,,38,5,Rubrica
7139,Click,,2021-01-06 11:01:00,,39,7,Education
7140,Click,,2022-01-21 00:58:00,,40,6,Prezzi
7141,Click,,2021-12-13 23:21:00,,41,7,Previsionimeteo
7142,Click,,2020-08-07 16:47:00,,42,5,Magazzino
7143,Click,,2023-03-01 19:48:00,,43,10,Quaderno
7144,Click,,2022-03-15 02:16:00,,44,8,Rubrica
7145,Click,,2020-04-01 13:53:00,,45,8,Education
7146,Click,,2020-09-06 22:43:00,,46,5,Prezzi
7147,Click,,2021-02-17 17:25:00,,47,7,Previsionimeteo
7148,Click,,2022-08-22 15:56:00,,48,6,Magazzino
7149,Click,,2022-01-03 22:26:00,,49,9,Quaderno
7150,Click,,2020-02-13 19:50:00,,0,10,Magazzino
7151,Click,,2023-07-24 22:38:00,,1,5,Quaderno
7152,Click,,2021-07-08 18:29:00,,2,5,Rubrica
7153,Click,,2020-07-11 02:30:00,,3,5,Education
7154,Click,,2021-12-01 17:20:00,,4,8,Prezzi
7155,Click,,2020-10-13 13:57:00,,5,5,Previsionimeteo
7156,Click,,2020-07-10 22:45:00,,6,5,Magazzino
7157,Click,,2021-11-11 17:34:00,,7,5,Quaderno
7158,Click,,2022-08-06 06:04:00,,8,6,Rubrica
7159,Click,,2023-02-18 19:30:00,,9,9,Education
7160,Click,,2021-02-02 05:47:00,,10,5,Prezzi
7161,Click,,2022-12-26 02:40:00,,11,7,Previsionimeteo
7162,Click,,2021-05-11 13:59:00,,12,8,Magazzino
7163,Click,,2020-07-26 22:18:00,,13,5,Quaderno
7164,Click,,2020-12-14 16:34:00,,14,5,Rubrica
7165,Click,,2020-08-05 21:59:00,,15,9,Education
7166,Click,,2020-10-25 01:07:00,,16,6,Prezzi
7167,Click,,2023-04-13 11:26:00,,17,9,Previsionimeteo
7168,Click,,2021-11-07 22:40:00,,18,8,Magazzino
7169,Click,,2022-02-02 23:29:00,,19,9,Quaderno
7170,Click,,2023-04-02 23:34:00,,20,8,Rubrica
7171,Click,,2021-05-16 14:50:00,,21,6,Education
7172,Click,,2021-02-07 14:12:00,,22,7,Prezzi
7173,Click,,2020-08-04 08:50:00,,23,8,Previsionimeteo
7174,Click,,2022-08-04 16:45:00,,24,6,Magazzino
7175,Click,,2020-06-17 16:02:00,,25,8,Quaderno
7176,Click,,2020-11-02 04:13:00,,26,7,Rubrica
7177,Click,,2020-10-24 16:00:00,,27,6,Education
7178,Click,,2021-04-07 01:05:00,,28,7,Prezzi
7179,Click,,2021-08-03 03:46:00,,29,6,Previsionimeteo
7180,Click,,2020-12-12 05:04:00,,30,6,Magazzino
7181,Click,,2020-12-09 01:30:00,,31,6,Quaderno
7182,Click,,2021-03-16 09:28:00,,32,10,Rubrica
7183,Click,,2022-05-10 16:35:00,,33,5,Education
7184,Click,,2020-03-27 15:09:00,,34,8,Prezzi
7185,Click,,2022-05-13 01:25:00,,35,6,Previsionimeteo
7186,Click,,2020-09-08 07:15:00,,36,6,Magazzino
7187,Click,,2021-02-03 19:32:00,,37,9,Quaderno
7188,Click,,2020-09-14 17:02:00,,38,5,Rubrica
7189,Click,,2023-05-04 01:40:00,,39,7,Education
7190,Click,,2023-10-04 03:25:00,,40,6,Prezzi
7191,Click,,2023-05-23 21:41:00,,41,7,Previsionimeteo
7192,Click,,2022-02-07 03:54:00,,42,5,Magazzino
7193,Click,,2021-11-12 14:36:00,,43,10,Quaderno
7194,Click,,2023-02-25 19:02:00,,44,8,Rubrica
7195,Click,,2022-02-17 10:42:00,,45,8,Education
7196,Click,,2022-02-17 06:27:00,,46,5,Prezzi
7197,Click,,2022-01-02 16:42:00,,47,7,Previsionimeteo
7198,Click,,2021-07-13 00:25:00,,48,6,Magazzino
7199,Click,,2021-04-10 16:21:00,,49,9,Quaderno
7200,Click,,2021-02-06 12:28:00,,0,10,Magazzino
7201,Click,,2022-02-27 14:47:00,,1,5,Quaderno
7202,Click,,2020-06-10 13:09:00,,2,5,Rubrica
7203,Click,,2022-11-14 03:35:00,,3,5,Education
7204,Click,,2020-03-04 05:25:00,,4,8,Prezzi
7205,Click,,2021-10-01 02:51:00,,5,5,Previsionimeteo
7206,Click,,2020-10-11 00:29:00,,6,5,Magazzino
7207,Click,,2023-12-10 10:49:00,,7,5,Quaderno
7208,Click,,2023-02-13 17:31:00,,8,6,Rubrica
7209,Click,,2023-04-19 19:27:00,,9,9,Education
7210,Click,,2023-08-04 14:03:00,,10,5,Prezzi
7211,Click,,2020-09-18 08:11:00,,11,7,Previsionimeteo
7212,Click,,2023-05-08 07:18:00,,12,8,Magazzino
7213,Click,,2022-09-21 02:33:00,,13,5,Quaderno
7214,Click,,2022-04-08 04:15:00,,14,5,Rubrica
7215,Click,,2020-11-25 09:07:00,,15,9,Education
7216,Click,,2022-04-24 21:42:00,,16,6,Prezzi
7217,Click,,2021-10-16 07:26:00,,17,9,Previsionimeteo
7218,Click,,2020-06-20 18:23:00,,18,8,Magazzino
7219,Click,,2022-09-07 02:48:00,,19,9,Quaderno
7220,Click,,2023-12-06 02:02:00,,20,8,Rubrica
7221,Click,,2020-12-07 23:45:00,,21,6,Education
7222,Click,,2020-10-03 01:24:00,,22,7,Prezzi
7223,Click,,2021-06-21 19:09:00,,23,8,Previsionimeteo
7224,Click,,2021-01-12 09:13:00,,24,6,Magazzino
7225,Click,,2023-08-16 14:34:00,,25,8,Quaderno
7226,Click,,2023-03-27 05:08:00,,26,7,Rubrica
7227,Click,,2021-08-05 21:47:00,,27,6,Education
7228,Click,,2022-08-16 00:00:00,,28,7,Prezzi
7229,Click,,2021-09-14 19:39:00,,29,6,Previsionimeteo
7230,Click,,2022-01-06 12:50:00,,30,6,Magazzino
7231,Click,,2022-06-20 17:32:00,,31,6,Quaderno
7232,Click,,2023-07-20 20:49:00,,32,10,Rubrica
7233,Click,,2020-10-05 01:43:00,,33,5,Education
7234,Click,,2023-05-23 01:07:00,,34,8,Prezzi
7235,Click,,2023-04-09 13:17:00,,35,6,Previsionimeteo
7236,Click,,2022-01-13 02:50:00,,36,6,Magazzino
7237,Click,,2022-09-20 04:17:00,,37,9,Quaderno
7238,Click,,2022-12-01 01:58:00,,38,5,Rubrica
7239,Click,,2023-08-19 11:38:00,,39,7,Education
7240,Click,,2022-02-24 14:41:00,,40,6,Prezzi
7241,Click,,2020-04-22 13:13:00,,41,7,Previsionimeteo
7242,Click,,2022-03-09 09:54:00,,42,5,Magazzino
7243,Click,,2020-12-07 09:19:00,,43,10,Quaderno
7244,Click,,2022-04-01 10:51:00,,44,8,Rubrica
7245,Click,,2023-05-01 07:56:00,,45,8,Education
7246,Click,,2021-01-26 14:33:00,,46,5,Prezzi
7247,Click,,2020-12-09 11:01:00,,47,7,Previsionimeteo
7248,Click,,2021-02-19 22:53:00,,48,6,Magazzino
7249,Click,,2022-05-23 20:10:00,,49,9,Quaderno
7250,Click,,2020-02-03 22:05:00,,0,10,Magazzino
7251,Click,,2023-02-22 11:21:00,,1,5,Quaderno
7252,Click,,2020-04-10 01:52:00,,2,5,Rubrica
7253,Click,,2023-06-04 08:34:00,,3,5,Education
7254,Click,,2022-12-10 15:10:00,,4,8,Prezzi
7255,Click,,2020-04-08 19:38:00,,5,5,Previsionimeteo
7256,Click,,2021-07-19 14:10:00,,6,5,Magazzino
7257,Click,,2022-02-06 06:37:00,,7,5,Quaderno
7258,Click,,2020-02-09 01:40:00,,8,6,Rubrica
7259,Click,,2023-09-16 03:41:00,,9,9,Education
7260,Click,,2021-02-12 12:24:00,,10,5,Prezzi
7261,Click,,2020-04-19 22:34:00,,11,7,Previsionimeteo
7262,Click,,2023-10-14 13:22:00,,12,8,Magazzino
7263,Click,,2021-03-22 22:38:00,,13,5,Quaderno
7264,Click,,2020-01-21 04:30:00,,14,5,Rubrica
7265,Click,,2023-06-20 15:17:00,,15,9,Education
7266,Click,,2021-12-19 12:08:00,,16,6,Prezzi
7267,Click,,2021-01-09 17:04:00,,17,9,Previsionimeteo
7268,Click,,2021-05-20 07:33:00,,18,8,Magazzino
7269,Click,,2021-07-17 20:11:00,,19,9,Quaderno
7270,Click,,2021-01-15 13:59:00,,20,8,Rubrica
7271,Click,,2021-08-11 18:26:00,,21,6,Education
7272,Click,,2020-03-13 10:36:00,,22,7,Prezzi
7273,Click,,2021-05-04 14:15:00,,23,8,Previsionimeteo
7274,Click,,2023-10-03 08:01:00,,24,6,Magazzino
7275,Click,,2022-06-26 10:43:00,,25,8,Quaderno
7276,Click,,2021-05-07 00:17:00,,26,7,Rubrica
7277,Click,,2022-10-25 08:55:00,,27,6,Education
7278,Click,,2023-10-11 02:34:00,,28,7,Prezzi
7279,Click,,2021-09-02 23:23:00,,29,6,Previsionimeteo
7280,Click,,2021-04-23 23:46:00,,30,6,Magazzino
7281,Click,,2022-01-11 04:11:00,,31,6,Quaderno
7282,Click,,2021-02-22 08:49:00,,32,10,Rubrica
7283,Click,,2021-11-17 21:51:00,,33,5,Education
7284,Click,,2023-09-16 05:36:00,,34,8,Prezzi
7285,Click,,2020-01-26 10:00:00,,35,6,Previsionimeteo
7286,Click,,2023-12-10 04:44:00,,36,6,Magazzino
7287,Click,,2021-05-23 04:41:00,,37,9,Quaderno
7288,Click,,2022-04-12 22:59:00,,38,5,Rubrica
7289,Click,,2020-10-08 21:18:00,,39,7,Education
7290,Click,,2023-02-26 14:11:00,,40,6,Prezzi
7291,Click,,2023-08-09 21:14:00,,41,7,Previsionimeteo
7292,Click,,2020-11-21 06:42:00,,42,5,Magazzino
7293,Click,,2020-07-21 10:31:00,,43,10,Quaderno
7294,Click,,2023-11-23 02:17:00,,44,8,Rubrica
7295,Click,,2022-07-12 03:43:00,,45,8,Education
7296,Click,,2021-03-20 06:09:00,,46,5,Prezzi
7297,Click,,2023-02-18 22:34:00,,47,7,Previsionimeteo
7298,Click,,2022-12-16 06:38:00,,48,6,Magazzino
7299,Click,,2020-03-15 17:40:00,,49,9,Quaderno
7300,Click,,2020-11-20 06:30:00,,0,10,Magazzino
7301,Click,,2021-01-08 10:12:00,,1,5,Quaderno
7302,Click,,2020-11-05 18:06:00,,2,5,Rubrica
7303,Click,,2023-01-10 01:19:00,,3,5,Education
7304,Click,,2020-10-18 22:38:00,,4,8,Prezzi
7305,Click,,2020-05-05 23:44:00,,5,5,Previsionimeteo
7306,Click,,2023-05-05 21:09:00,,6,5,Magazzino
7307,Click,,2023-04-27 20:07:00,,7,5,Quaderno
7308,Click,,2022-11-16 07:06:00,,8,6,Rubrica
7309,Click,,2022-04-07 07:56:00,,9,9,Education
7310,Click,,2021-11-21 17:26:00,,10,5,Prezzi
7311,Click,,2021-10-26 02:30:00,,11,7,Previsionimeteo
7312,Click,,2022-11-13 01:33:00,,12,8,Magazzino
7313,Click,,2021-05-23 01:37:00,,13,5,Quaderno
7314,Click,,2023-02-08 03:42:00,,14,5,Rubrica
7315,Click,,2020-10-15 23:44:00,,15,9,Education
7316,Click,,2021-04-10 22:57:00,,16,6,Prezzi
7317,Click,,2020-07-10 16:17:00,,17,9,Previsionimeteo
7318,Click,,2022-01-08 16:50:00,,18,8,Magazzino
7319,Click,,2023-09-11 07:13:00,,19,9,Quaderno
7320,Click,,2020-12-12 04:19:00,,20,8,Rubrica
7321,Click,,2023-01-14 16:45:00,,21,6,Education
7322,Click,,2023-03-24 17:37:00,,22,7,Prezzi
7323,Click,,2022-02-18 04:32:00,,23,8,Previsionimeteo
7324,Click,,2020-01-05 00:24:00,,24,6,Magazzino
7325,Click,,2023-07-08 00:38:00,,25,8,Quaderno
7326,Click,,2022-02-13 06:23:00,,26,7,Rubrica
7327,Click,,2020-01-24 06:50:00,,27,6,Education
7328,Click,,2023-08-26 12:20:00,,28,7,Prezzi
7329,Click,,2023-09-11 06:54:00,,29,6,Previsionimeteo
7330,Click,,2023-12-24 08:29:00,,30,6,Magazzino
7331,Click,,2023-04-06 09:52:00,,31,6,Quaderno
